,Title,Link,Genre,Author,Description
556,Hướng Dẫn Đọc Điện Tim,https://khosachonline.com/sach/huong-dan-doc-dien-tim,Y Học - Sức Khỏe,Gs.Trần Đỗ Trinh,"Cuốn sách Hướng dẫn đọc điện tim được GS.TS.Trần Đỗ Trinh nguyên Viện trưởng Viện Tim mạch và TS. Trần Văn Đồng biên soạn.
Khoa học về dòng điện tim đã có bao nhiêu tiến triển trong nhiều năm tháng nên cuốn sách luôn được tái bản và bổ sung rất nhiều lần, luôn cập nhật kiến thức mới nhất hiện đại, hoàn chỉnh và những điều thực tế cần biết nhất chủ yếu là các dấu hiệu để cho các bác sĩ chuyên khoa Tim mạch và các chuyên khoa khác có thể đọc được chính xác các điện tim đồ.
Tuy có đưa kiến thức mới nhất vào nhưng Tác giả vẫn trình bày nội dung sáng sủa, dễ hiểu và đơn giản nhất để trình bày những vấn đề thực tế nhất của điện tâm đồ sao cho có thể sử dụng có hiệu quả cao vào lâm sàng tim mạch. Tuy đơn giản, nó vẫn đảm bảo được tính hiện đại và hoàn chỉnh rút ra từ cuốn sách lớn “Điện tâm đồ trong lâm sàng”."
557,Siêu Âm Chẩn Đoán - Diagnostic Ultrasound,https://khosachonline.com/sach/sieu-am-chan-doan-diagnostic-ultrasound,Y Học - Sức Khỏe,Carol M. Rumack - Stephanie R. Wilson - J. William Charboneau,"Siêu âm chẩn đoán tiếng việt (Diagnostic Ultrasound) là một tài liệu tham khảo chuẩn và rất phổ biến tại Hoa Kỳ, Châu Âu và một số nước Châu Á.
Bộ sách này gồm 2000 trang, gần 3.700 hình ảnh minh họa trong đó có hơn 460 ảnh màu, bao gồm toàn bộ lĩnh vực của ứng dụng siêu âm ngoại trừ siêu âm tim và siêu âm mắt. Mỗi chương đều được các tác giả xuất sắc trong lãnh vực đó soạn thảo với phần bàn luận tập hợp từ hơn 100 tài liệu tham khảo. Sách có bảng chỉ mục (index) tiện cho việc tra cứu.
Đây là bộ sách hình ảnh học đầu tiên, được biên dịch dựa trên bản quyền được ký kết giữa BS. Nguyễn Quang Thái Dương – Bộ Môn Chẩn Đoán Hình Ảnh và Nhà Xuất Bản Mosby – Hoa Kỳ. Thành viên ban dịch thuật hầu hết là giảng viên của Bộ Môn Chẩn Đoán Hình Ảnh Đại Học Y Dược TP. HCM.
Quyển 1 của bộ sách gồm các chương về vật lý, tác động sinh học của siêu âm, siêu âm bụng, siêu âm chậu, siêu âm ngực và các thủ thuật can thiệp. Quyển 2 gồm các chương về siêu âm trong mổ, siêu âm nội soi, siêu âm phần mềm và siêu âm Doppler mạch máu não và ngoại biên.
Nhà xuất bản y học cấp giấy phép cho ấn bản dịch. Sách có bán tại các nhà sách trên toàn quốc."
558,Atlas Giải Phẫu Người,https://khosachonline.com/sach/atlas-giai-phau-nguoi,Y Học - Sức Khỏe,Rohen - Yokochi,"Cuốn Atlas Giải phẫu này khác với cuốn Atlas giải phẫu người  có màu và chi tiết – F.H.Nettter mà sinh viên thường dùng. Thay vì mô tả giải phẫu bằng các hình ảnh tranh vẽ sinh động , cuốn sách này lại đưa ra các hình ảnh X-quang và ảnh chụp trên xác thật cho bạn đọc một góc nhìn rất chân thật về giải phẫu. Đây là một cuốn sách hữu ích dành cho sinh viên Y1 khi mới bắt đầu làm quen với môn học Giải phẫu, giúp sinh viên tiếp xúc với hình ảnh thực tế của các cấu trúc giải phẫu, đồng thời tạo điều kiện cho sinh viên có nhiều thời gian học trên tử thi hơn.

Khi đi học thực tập các bạn cũng sẽ được xem Giải phẫu trên xác thật tuy nhiên không có nhiều tài liệu về các ảnh giải phẫu xác thật như vậy. Vì thế đây là một cuốn sách rất hay mà bạn không thể bỏ qua."
559,Chẩn Đoán Và Điều Trị Viêm Phổi,https://khosachonline.com/sach/cha-n-doa-n-va-die-u-tri-vie-m-pho-i,Y Học - Sức Khỏe,Đồng Khắc Hưng,"Cuốn “Chẩn đoán và điều trị viêm phổi” trình bày khái niệm chung về bệnh viêm phổi và những nội dung cơ bản về lâm sàng, cận lâm sàng, điều trị, dự phòng viêm phổi theo các tác nhân gây bệnh.
Mỗi nội dung nêu trên đã cập nhật những vấn đề có tính thực tiễn với mong muôn quý bạn đọc có thể vận dụng trong điều kiện công tác của mình ở các tuyến y tế, đặc biệt là tuyến cơ sở trong và ngoài quân đội.
Tác giả cũng mong muốn cuốn sách sẽ bổ ích cho các sinh viên y khoa thực hành môn học Lao và Bệnh phổi.
Mặc dù đã có nhiều cố gắng, nhưng không thể tránh được những thiếu sót. Tác giả chân thành cảm ơn và tiếp thu ý kiến đóng góp quý báu của các bạn đọc đê lần tái bản sau cuôn sách được hoàn chỉnh hơn."
560,Điện Tâm Đồ Cho Người Mới Bắt Đầu - Ecgs For Beginners,https://khosachonline.com/sach/dien-tam-do-cho-nguoi-moi-bat-dau-ecgs-for-beginners,Y Học - Sức Khỏe,Antoni Bayés de Luna,"ECG cho người mới bắt đầu được dịch từ cuốn ECGs for Beginners – Antoni Bayés de Luna, được viết bởi một trong những chuyên gia tim mạch hàng đầu với trên 40 năm kinh nghiệm trong việc đào tạo các bác sĩ lâm sàng, sẽ cung cấp cho các học viên về tim mạch và các chuyên gia về điện tâm đồ bằng một hướng dẫn dễ dàng theo từng bước về ECG. Và giải thích đọc ECG để quản lý tốt nhất bệnh nhân của họ.
Cuốn sách với hơn 250 tracings ECG chất lượng cao, cũng như các hướng giải thích và các điểm chính trong suốt, mỗi chương cũng chứa các câu hỏi tự đánh giá cho phép người đọc tự kiểm tra những gì họ vừa học.
ECGs for Beginners là một cuốn sách thiết yếu cho tất cả các học viên tim mạch và sinh viên về ECG, cũng như là một hướng dẫn hữu ích cho bác sĩ có kinh nghiệm."
561,Bệnh Học Lão Khoa – Từ Đại Cương Đến Thực Hành Lâm Sàng,https://khosachonline.com/sach/benh-hoc-lao-khoa-tu-dai-cuong-den-thuc-hanh-lam-sang,Y Học - Sức Khỏe,GS. Phạm Khuê,"Cuốn sách Bệnh học lão khoa – Từ đại cương đến thực hành lâm sàng được biên soạn, tái bản nhân dịp kỉ niệm 30 năm thành lập Bệnh viện Lão khoa Trung ương (1983-2013) và 10 năm ngày mất của giáo sư Phạm Khuê (1925-2003). Cuốn sách chứa đựng kho tri thức quý báu về ngành Lão khoa.

Xin trân trọng giới thiệu tới Quý đồng nghiệp cuốn sách quý nói trên và hy vọng cuốn sách này sẽ mang lại những kiến thức và kĩ năng cần thiết cho các thầy thuốc chuyên ngành Lão khoa."
562,Bệnh Học Lao,https://khosachonline.com/sach/benh-hoc-lao,Y Học - Sức Khỏe,Trần Văn Sáng,"Thực hiện một số điều của Luật Giáo dục, Bộ Giáo dục & Đào tạo và Bộ Y tế đã ban hành chương trình khung đào tạo bác sĩ đa khoa. Bộ Y tế tổ chức biên soạn tài liệu dạy - học các môn cơ sở, chuyên môn và cơ bản chuyên ngành theo chương trình trên nhằm từng bước xây dựng bộ sách chuẩn trong công tác đào tạo nhân lực y tế.

Sách Nội bệnh lý, phần Bệnh lao được biên soạn dựa trên chương trình giáo dục của Trường Đại học Y Hà Nội trên cơ sở chương trình khung đã được phê duyệt. Sách được các Nhà giáo giàu kinh nghiệm và tâm huyết với công tác đào tạo biên soạn theo phương châm: kiến thức cơ bản, hệ thống, nội dung chính xác, khoa học; cập nhật các tiến bộ khoa học, kỹ thuật hiện đại và thực tiễn Việt Nam.

Sách Nội bệnh lý, phần Bệnh lao đã được Hội đồng chuyên môn thẩm định sách và tài liệu dạy - học chuyên ngành bác sĩ đa khoa của Bộ Y tế thẩm định vào năm 2006; là tài liệu dạy - học đạt chuẩn chuyên môn của ngành Y tế trong giai đoạn 2006 - 2010. Trong quá trình sử dụng sách phải được chỉnh lý, bổ sung và cập nhật.

Bộ Y tế xin chân thành cảm ơn các Nhà giáo, các chuyên gia của Bộ môn Lao, Trường Đại học Y Hà Nội đã dành nhiều công sức hoàn thành cuốn sách này; cảm ơn PGS.TS Phạm Long Trung và TS Trần Quang Phục đã đọc, phản biện để cuốn sách được hoàn chỉnh kịp thời phục vụ cho công tác đào tạo nhân lực y tế.

Lần đầu xuất bản, chúng tôi mong nhận được ý kiến đóng góp của đồng nghiệp, các bạn sinh viên và các độc giả để lần xuất bản sau được hoàn thiện hơn.

Sách Nội bệnh lý - phần Bệnh lao do tập thể cán bộ giảng dạy của Bộ môn Lao, Trường Đại học Y Hà Nội biên soạn. Mục tiêu của sách là cung cấp những kiến thức cơ bản về bệnh học lao, chương trình chống lao ở nước ta cho sinh viên hệ bác sỹ đa khoa. Sách cũng là tài liệu tham khảo cho các học viên sau đại học. Các bài giảng đều thống nhất có các phần: Mục tiêu, nội dung, câu hỏi lượng giá. Như vậy sinh viên biết được yêu cầu của từng bài giảng và sau khi học xong có thể tự đánh giá kết quả học tập.

Sách là tài liệu học tập của sinh viên hệ bác sỹ đa khoa, hy vọng cũng có ích cho các cán bộ đang công tác trong chuyên khoa Lao - Bệnh phổi và các đồng nghiệp. Mặc dù các tác giả là các cán bộ đã giảng dạy nhiều năm về bệnh lao, đã có nhiều cố gắng biên soạn, nhưng khó tránh khỏi các sai sót; chúng tôi mong nhận được những góp ý để sửa chữa khi tái bản."
563,Bệnh Hô Hấp,https://khosachonline.com/sach/benh-ho-hap,Y Học - Sức Khỏe,GS. TS. Ngô Quý Châu,"Trong những năm qua, nhờ sự tiến bộ không ngừng của khoa học kỹ thuật, chuyên ngành Hô hấp đã có những thành tựu trong chẩn đoán, điều trị và quản lý bệnh Hô hấp, đặc biệt là những bệnh mạn tính, bệnh ung thư, cũng như những dịch bệnh mới xuất hiện v.v…
Thực hiện chỉ đạo của Bộ Y tế về việc biên soạn tài liệu bệnh Hô hấp dành cho đào tạo sau đại học, chúng tôi gồm những nhà giáo/thầy thuốc hiện đang công tác tại Bộ môn Nội – Hô hấp – Trường Đại học Y Hà Nội, Trung tâm Hô hấp – Bệnh viện Bạch Mai, khoa Chẩn đoán hình ảnh Bệnh viện Bạch Mai, Bệnh viện Hữu Nghị biên soạn cuốn sách này nhằm cập nhật và nâng cao kiến thức cho các học viên sau đại học chuyên ngành Hô hấp, chia sẻ kinh nghiệm với các bạn đồng nghiệp, góp phần chẩn đoán sớm, điều trị đúng và kịp thời cho bệnh nhân mắc các bệnh Hô hấp.
Thay mặt cho ban biên soạn, chúng tôi xin bày tỏ lòng biết ơn sâu sắc tới các thầy, cô, các thế hệ đàn anh trong và ngoài nước đã hết lòng giúp đỡ, động viên chúng tôi trong quá trình học tập, công tác."
564,Sổ Tay Nội Khoa – Pocket Medicine 4Th,https://khosachonline.com/sach/so-tay-noi-khoa-pocket-medicine-4th,Y Học - Sức Khỏe,Marc S. Sabatine,"Sổ tay Nội Khoa được dịch từ cuốn sách tiếng Anh cực kì nổi tiếng “Pocket Medicine” fourth edition của tác giả Marc S. Sabatine – Do NXB bệnh viện Đa Khoa Massachusetts xuất bản. Sách được biên dịch bởi nhóm dịch Chia sẻ Case lâm sàng.
Sổ tay Nội khoa là cuốn sách cực kỳ NGẮN GỌN và HỮU ÍCH về Nội khoa. Với lối trình bày dễ hiểu và lượng thông tin ngắn gọn nhưng đầy đủ, cuốn sổ tay này được rất nhiều bác sỹ trên thế giới mang theo bên người để tra cứu khi cần thiết. Đảm bảo đây là cuốn sách rất cần thiết cho sinh viên lúc đi học lâm sàng Nội và là tài liệu tham khảo rất quý cho các bác sỹ và những ai quan tâm đến lĩnh vực sức khỏe."
565,Giáo Trình Nội Khoa Cơ Sở,https://khosachonline.com/sach/giao-trinh-noi-khoa-co-so,Y Học - Sức Khỏe,TS.BS.Nguyễn Trọng Hiếu,"Chương trình Nội khoa cơ sở (Triệu chứng học) được giảng dạy cho sinh viên Đại học Y năm thứ ba (hệ chính quy và hệ chuyên tu), là môn học cơ bản cho các môn y học lâm sàng.
Nội khoa cơ sở hướng dẫn cách tiếp xúc với bệnh nhân để khai thác các triệu chứng cơ năng cũng như tiền sử, thăm khám lâm sàng phát hiện các triệu chứng thực thể, hiểu rõ cơ chế bệnh sinh của các rối loạn bệnh lý, nắm vững các xét nghiệm cận lâm sàng để chỉ định đúng và nhận định ý nghĩa của các kết quả, cuối cùng dựa trên phân tích và tổng hợp các triệu chứng phát hiện được để tiến tới chẩn đoán.
Giáo trình Nội khoa cơ sở gồm các bài giới thiệu về các phương pháp thăm khám và thăm dò các cơ quan của cơ thể như: tim mạch, hô hấp, tiêu hóa, tiết niệu, nội tiết… Tiếp theo là các hội chứng thường gặp trong Nội khoa.
Giáo trình Nội khoa cơ sở được xuất bản lần này do tập thể các cán bộ giảng lâu năm, có kinh nghiệm của Bộ môn Nội biên soạn. Trong quá trình biên soạn, các tác giả đã kết hợp tham khảo y văn kinh điển với những hiểu biết mới trong Y học, những tiến bộ gần đây về kỹ thuật, xét nghiệm… cung cấp cho sinh viên nhũng kiến thức cơ bản, hiện đại một cách hệ thống môn học này. Giáo trình cũng có thể dùng làm tài liệu tham khảo cho bác sĩ thuộc các chuyên khoa lâm sàng, sinh viên cao đẳng."
566,Kiến Thức Cơ Bản Tai Mũi Họng,https://khosachonline.com/sach/kien-thuc-co-ban-tai-mui-hong,Y Học - Sức Khỏe,Harold Ludman - Patrick J. Bradley,"Kiến Thức Cơ Bản TAI MŨI HỌNG (ấn bản lần 6) là tài liệu sách tham khảo thiết thực cho các bác sĩ gia đình, bác sĩ trẻ cũng như các nhân viên y tế thuộc nhiều lĩnh vực khác nhau. Đây thực sự là một tài liệu cơ bản dành cho sinh viên y khoa và nha khoa, sinh viên điều dưỡng, thính học, các nhà ngôn ngữ trị liệu, cũng như những nhân viên y tế có cơ hội tiếp xúc với bệnh nhân bị các triệu chứng Tai-Mũi-Họng, hoặc trước đó đã từng làm việc trong chuyên ngành Tai-Mũi-Họng
Kiến Thức Cơ Bản TAI MŨI HỌNG là một trong những quyển sách bán chạy nhất từ trước đến giờ nhằm giúp bạn đọc có thể xử trí hiệu quả các vấn đề thường gặp trong chuyên ngành này. Cuốn sách trình bày cách tiếp cận từ những triệu chứng thường gặp để giúp chúng ta đánh giá và xác định mức độ ưu tiên của bệnh, sau đó hướng dẫn những bước chẩn đoán và xử trí cơ bản trong quá trình chăm sóc sức khỏe ban đầu, và giúp người đọc hiểu được khi nào cần hội chẩn bác sĩ chuyên khoa và lý do tại sao cần hội chẩn."
